incident_id,crime_category,incident_date,incident_time,district,latitude,longitude,street_name,priority,status,reported_by,resolved_date,officers_assigned,damage_estimate_eur,witnesses_count,evidence_items
AZ-2025-004658,Raub,2024-03-26,08:30,Preungesheim,50.064231,8.674313,Annika-Freudenberger-Weg,Mittel,Abgeschlossen,Anonym,2024-08-09,1,0.0,0,7
AZ-2023-004659,Computerbetrug,2023-04-22,17:52,Bockenheim,50.147571,8.773634,Christiana-Mosemann-Weg,Dringend,Ermittlung läuft,Zeuge,,4,17823.07,0,14
AZ-2025-004660,Computerbetrug,2024-02-28,21:06,Nieder-Erlenbach,50.157834,8.689219,Kata-Briemer-Allee,Mittel,Abgeschlossen,Opfer,2024-05-20,1,0.0,2,4
AZ-2025-004661,Unterschlagung,2025-10-22,03:00,Riederwald,50.066018,8.751893,Hofmannstraße,Dringend,Gerichtlich,Zeuge,2026-06-13,1,26144.2,0,8
AZ-2024-004662,Unterschlagung,2024-05-18,17:56,Höchst,50.112519,8.596814,Warmerplatz,Niedrig,Ermittlung läuft,Patrouille,,2,47581.96,3,4
AZ-2024-004663,Erpressung,2023-10-27,07:49,Niederursel,50.125611,8.541152,Briemerplatz,Hoch,Ermittlung läuft,Patrouille,,3,17984.77,4,4
AZ-2023-004664,Raub,2023-01-31,11:19,Griesheim,50.080196,8.625347,Metzstr.,Dringend,Abgeschlossen,Anonym,2023-11-02,1,33059.67,4,1
AZ-2023-004665,Erpressung,2025-09-11,15:10,Bornheim,50.080601,8.540884,Bärerstraße,Dringend,Abgeschlossen,Notruf,2025-11-22,2,44627.28,1,10
AZ-2024-004666,Diebstahl,2023-03-10,15:00,Harheim,50.154105,8.4761,Albersstr.,Dringend,Ermittlung läuft,Patrouille,,2,0.0,3,4
AZ-2025-004667,Verkehrsdelikt,2024-10-01,16:20,Eckenheim,50.173785,8.634344,Bährgasse,Dringend,Abgeschlossen,Opfer,2025-01-30,3,0.0,2,7
AZ-2025-004668,Computerbetrug,2025-03-21,15:44,Nied,50.178501,8.693664,Mariusz-Loos-Platz,Mittel,Abgeschlossen,Notruf,2025-11-16,4,41115.28,4,1
AZ-2025-004669,Raub,2024-02-20,13:28,Fechenheim,50.181525,8.661095,Haufferstr.,Niedrig,Eingestellt,Zeuge,2024-12-17,2,0.0,2,15
AZ-2023-004670,Hausfriedensbruch,2023-10-26,05:12,Sindlingen,50.190286,8.672657,Reichmannstraße,Mittel,Abgeschlossen,Patrouille,2024-03-20,1,18802.61,4,11
AZ-2024-004671,Hausfriedensbruch,2024-04-19,12:19,Schwanheim,50.063813,8.752099,Kunigunda-Ruppert-Ring,Hoch,Ermittlung läuft,Patrouille,,3,0.0,4,7
AZ-2025-004672,Bedrohung,2025-02-15,16:48,Nieder-Erlenbach,50.119421,8.644481,Hans-Helmut-Wirth-Platz,Niedrig,Abgeschlossen,Anonym,2025-11-26,2,0.0,3,12
AZ-2023-004673,Computerbetrug,2024-08-06,09:46,Preungesheim,50.100646,8.588553,Leszek-Girschner-Gasse,Hoch,Abgeschlossen,Opfer,2024-09-15,1,38204.37,2,10
AZ-2023-004674,Bedrohung,2023-10-11,10:01,Sindlingen,50.024142,8.660863,Antje-Schleich-Gasse,Dringend,Gerichtlich,Notruf,2024-01-24,1,23519.39,4,15
AZ-2025-004675,Urkundenfälschung,2023-04-25,06:55,Eckenheim,50.174004,8.509274,Aynur-Keudel-Gasse,Mittel,Ermittlung läuft,Notruf,,2,0.0,5,4
AZ-2024-004676,Diebstahl,2025-11-12,11:33,Frankfurter Berg,50.098777,8.561009,Jopichplatz,Hoch,Abgeschlossen,Anonym,2026-06-26,2,0.0,1,3
AZ-2024-004677,Bedrohung,2025-06-17,23:58,Bergen-Enkheim,50.093004,8.752388,Hansgeorg-Jähn-Platz,Dringend,Ermittlung läuft,Zeuge,,1,19490.39,4,11
AZ-2023-004678,Verkehrsdelikt,2023-05-28,07:05,Gallus,50.044405,8.605295,Hillerplatz,Hoch,Abgeschlossen,Notruf,2023-10-23,4,26929.41,3,9
AZ-2024-004679,Verkehrsdelikt,2025-03-07,02:03,Sachsenhausen-Süd,50.11373,8.720445,Laila-Klapp-Gasse,Hoch,Eingestellt,Anonym,2025-11-02,1,16270.38,2,4
AZ-2024-004680,Beleidigung,2024-03-27,19:04,Nordend-Ost,50.101864,8.568362,Pia-Mans-Gasse,Niedrig,Abgeschlossen,Anonym,2024-06-16,3,6392.68,1,6
AZ-2025-004681,Einbruchdiebstahl,2024-04-29,03:25,Bornheim,50.023439,8.54896,Bauerstraße,Dringend,Abgeschlossen,Zeuge,2025-02-27,3,0.0,4,11
AZ-2025-004682,Diebstahl,2023-06-26,06:03,Bahnhofsviertel,50.081084,8.779705,Rainer-Binner-Straße,Mittel,Abgeschlossen,Patrouille,2023-12-17,2,47817.57,3,1
AZ-2023-004683,Diebstahl,2024-02-07,18:43,Altstadt,50.133555,8.608313,Kuhlplatz,Dringend,Ermittlung läuft,Anonym,,2,3313.88,5,13
AZ-2025-004684,Urkundenfälschung,2024-06-16,04:46,Preungesheim,50.033179,8.678882,Käte-Kramer-Weg,Dringend,Abgeschlossen,Anonym,2025-01-15,1,8295.93,1,3
AZ-2025-004685,Urkundenfälschung,2025-05-13,00:52,Bockenheim,50.112083,8.672781,Dogan-Gertz-Weg,Hoch,Ermittlung läuft,Notruf,,2,3991.18,0,9
AZ-2023-004686,Urkundenfälschung,2023-02-14,05:46,Sossenheim,50.052773,8.488361,Gotthold-Wernecke-Platz,Hoch,Ermittlung läuft,Zeuge,,2,20638.74,3,15
AZ-2024-004687,Hausfriedensbruch,2023-07-27,05:52,Rödelheim,50.121089,8.552487,Theda-Niemeier-Allee,Hoch,Abgeschlossen,Patrouille,2024-04-21,2,37903.88,1,2
AZ-2023-004688,Verkehrsdelikt,2025-09-04,21:31,Niederursel,50.046985,8.508664,Weißring,Dringend,Abgeschlossen,Patrouille,2026-03-28,4,41568.05,3,13
AZ-2023-004689,Beleidigung,2023-11-05,02:44,Eschersheim,50.036724,8.543693,Grein Grothplatz,Mittel,Ermittlung läuft,Zeuge,,3,0.0,0,12
AZ-2024-004690,Raub,2023-09-04,03:54,Berkersheim,50.027467,8.487307,Luise-Patberg-Ring,Hoch,Ermittlung läuft,Anonym,,2,0.0,5,8
AZ-2024-004691,Computerbetrug,2023-05-12,22:08,Seckbach,50.079682,8.595106,Hermighausenstr.,Dringend,Eingestellt,Patrouille,2023-09-25,2,122.14,1,6
AZ-2025-004692,Sachbeschädigung,2025-11-13,21:30,Bockenheim,50.162962,8.735697,Traude-Meyer-Gasse,Mittel,Abgeschlossen,Opfer,2026-08-12,4,21973.01,0,11
AZ-2023-004693,Urkundenfälschung,2024-02-22,09:09,Ostend,50.154352,8.63477,Raimund-Linke-Straße,Hoch,Ermittlung läuft,Anonym,,1,6037.68,2,11
AZ-2024-004694,Körperverletzung,2023-10-03,08:35,Sossenheim,50.169982,8.75904,Norbert-Klingelhöfer-Ring,Mittel,Abgeschlossen,Zeuge,2024-02-14,1,43719.36,4,0
AZ-2024-004695,Körperverletzung,2024-09-24,02:06,Bornheim,50.174677,8.493483,Sylvester-Siering-Ring,Niedrig,Abgeschlossen,Anonym,2025-01-01,1,5919.32,5,4
AZ-2024-004696,Erpressung,2025-03-09,15:17,Gallus,50.099537,8.63969,Hilma-Caspar-Allee,Mittel,Gerichtlich,Zeuge,2026-01-14,4,36089.69,1,9
AZ-2024-004697,Körperverletzung,2024-04-27,11:23,Dornbusch,50.020314,8.584052,Mudegasse,Dringend,Abgeschlossen,Notruf,2025-02-23,1,20497.44,4,12
AZ-2023-004698,Körperverletzung,2024-06-01,07:09,Berkersheim,50.062123,8.60062,Vollbrechtweg,Niedrig,Ermittlung läuft,Patrouille,,4,0.0,4,6
AZ-2023-004699,Computerbetrug,2023-11-23,12:12,Sachsenhausen-Süd,50.024365,8.521108,Bienplatz,Hoch,Ermittlung läuft,Anonym,,2,0.0,0,11
AZ-2025-004700,Verkehrsdelikt,2023-10-25,02:28,Nieder-Erlenbach,50.034856,8.494123,Hans Dieter-Rosemann-Gasse,Mittel,Eingestellt,Opfer,2024-08-03,2,0.0,3,3
AZ-2025-004701,Hausfriedensbruch,2024-12-01,21:10,Bergen-Enkheim,50.185744,8.796078,Anna-Marie-Förster-Platz,Dringend,Ermittlung läuft,Notruf,,2,9496.33,3,14
AZ-2023-004702,Verkehrsdelikt,2023-12-28,16:06,Praunheim,50.081545,8.755743,Wiekgasse,Mittel,Gerichtlich,Patrouille,2024-09-21,2,0.0,0,11
AZ-2025-004703,Drogendelikt,2025-07-06,22:13,Nieder-Erlenbach,50.126363,8.785215,Dina-Häring-Allee,Dringend,Ermittlung läuft,Patrouille,,4,0.0,2,9
AZ-2024-004704,Verkehrsdelikt,2023-11-08,21:08,Bonames,50.10376,8.675502,Köhlerstr.,Dringend,Gerichtlich,Opfer,2024-10-01,1,44001.4,5,10
AZ-2025-004705,Drogendelikt,2024-04-24,13:49,Harheim,50.144698,8.667435,Frankestraße,Hoch,Abgeschlossen,Opfer,2025-01-24,3,37606.69,1,5
AZ-2024-004706,Hausfriedensbruch,2023-03-07,03:34,Nieder-Eschbach,50.096329,8.497956,Hannes-Pohl-Platz,Hoch,Abgeschlossen,Zeuge,2023-10-11,1,31582.73,4,3
AZ-2023-004707,Drogendelikt,2023-11-03,22:31,Bockenheim,50.049805,8.598512,Ottomar-Dörschner-Platz,Mittel,Abgeschlossen,Notruf,2024-06-24,2,0.0,2,14
AZ-2023-004708,Drogendelikt,2023-01-25,18:37,Sindlingen,50.099704,8.591611,Aleksandra-Haase-Ring,Mittel,Gerichtlich,Opfer,2023-09-08,2,17831.12,3,11
AZ-2023-004709,Körperverletzung,2025-01-16,10:44,Sossenheim,50.182828,8.605745,Schomberring,Mittel,Abgeschlossen,Zeuge,2025-07-15,1,20968.93,2,10
AZ-2023-004710,Beleidigung,2024-12-09,07:03,Niederursel,50.018673,8.733811,Scholtzring,Mittel,Abgeschlossen,Anonym,2025-04-24,4,0.0,5,14
AZ-2025-004711,Computerbetrug,2023-01-20,15:41,Riederwald,50.144189,8.546531,Lieselotte-Bauer-Ring,Mittel,Gerichtlich,Patrouille,2023-12-03,2,0.0,2,8
AZ-2023-004712,Diebstahl,2023-09-23,07:44,Nied,50.121146,8.503809,Ricarda-Möchlichen-Gasse,Dringend,Ermittlung läuft,Opfer,,4,3783.45,0,13
AZ-2024-004713,Urkundenfälschung,2024-05-12,17:13,Frankfurter Berg,50.153457,8.534631,Sigrun-Ladeck-Gasse,Dringend,Abgeschlossen,Zeuge,2024-11-10,2,14241.39,1,8
AZ-2025-004714,Hausfriedensbruch,2023-05-08,11:35,Riederwald,50.155953,8.554545,Wiekstr.,Niedrig,Eingestellt,Anonym,2024-01-07,2,27349.84,3,7
AZ-2025-004715,Drogendelikt,2023-09-23,07:47,Westend-Süd,50.033335,8.772616,Gino-Ditschlerin-Gasse,Mittel,Ermittlung läuft,Opfer,,2,1293.2,2,7
AZ-2024-004716,Bedrohung,2024-04-25,07:12,Rödelheim,50.137315,8.631623,Hauffergasse,Niedrig,Ermittlung läuft,Patrouille,,2,41563.02,4,10
AZ-2023-004717,Raub,2025-10-28,02:18,Eckenheim,50.01717,8.781883,Bolzmanngasse,Hoch,Gerichtlich,Notruf,2026-08-05,4,0.0,2,4
AZ-2023-004718,Einbruchdiebstahl,2024-01-10,14:12,Sindlingen,50.089714,8.600405,Mitschkestraße,Dringend,Ermittlung läuft,Zeuge,,3,26521.64,5,1
AZ-2025-004719,Einbruchdiebstahl,2024-07-09,21:34,Ginnheim,50.034576,8.518216,Eimerallee,Dringend,Eingestellt,Notruf,2025-05-24,2,0.0,5,14
AZ-2023-004720,Körperverletzung,2025-09-27,19:36,Zeilsheim,50.018409,8.555369,Luciano-Mülichen-Straße,Mittel,Eingestellt,Zeuge,2026-06-22,2,21492.29,0,8
AZ-2024-004721,Verkehrsdelikt,2023-08-11,18:57,Innenstadt,50.103765,8.657338,Eckbauerring,Dringend,Ermittlung läuft,Opfer,,1,0.0,0,5
AZ-2024-004722,Verkehrsdelikt,2025-09-26,23:04,Eschersheim,50.044903,8.755841,Schmiedeckeweg,Hoch,Gerichtlich,Zeuge,2026-05-07,1,0.0,1,4
AZ-2025-004723,Drogendelikt,2023-06-01,03:14,Westend-Nord,50.106468,8.674124,Wladimir-Nohlmans-Allee,Dringend,Eingestellt,Zeuge,2024-02-22,4,0.0,2,2
AZ-2025-004724,Beleidigung,2024-10-21,15:10,Sossenheim,50.181323,8.654838,Fedor-Hartmann-Weg,Hoch,Eingestellt,Patrouille,2024-12-12,2,28327.75,4,2
AZ-2024-004725,Erpressung,2023-03-21,11:12,Schwanheim,50.016682,8.544815,Magret-Fechner-Platz,Mittel,Abgeschlossen,Opfer,2023-09-02,1,3300.17,0,15
AZ-2024-004726,Beleidigung,2024-04-20,08:22,Innenstadt,50.1714,8.665443,Josephine-Dehmel-Allee,Mittel,Abgeschlossen,Notruf,2024-06-02,4,42655.0,2,7
AZ-2024-004727,Computerbetrug,2024-04-06,19:24,Nordend-West,50.145933,8.666605,Holzapfelstr.,Niedrig,Ermittlung läuft,Opfer,,4,0.0,1,4
AZ-2025-004728,Drogendelikt,2025-07-15,07:30,Gallus,50.146489,8.770729,Jakob-Hecker-Ring,Niedrig,Eingestellt,Notruf,2025-10-12,1,3163.56,4,6
AZ-2024-004729,Beleidigung,2024-11-25,16:06,Sachsenhausen-Nord,50.032053,8.727247,Janett-Sorgatz-Ring,Hoch,Eingestellt,Zeuge,2025-08-18,2,46984.96,4,6
AZ-2025-004730,Urkundenfälschung,2025-01-20,09:11,Gallus,50.035966,8.703095,Tröststraße,Hoch,Ermittlung läuft,Notruf,,4,0.0,2,9
AZ-2023-004731,Hausfriedensbruch,2023-02-17,01:21,Rödelheim,50.102776,8.651946,Wesackplatz,Hoch,Abgeschlossen,Opfer,2023-12-12,2,47900.57,0,3
AZ-2024-004732,Urkundenfälschung,2023-01-27,21:29,Fechenheim,50.07818,8.779499,Löchelring,Mittel,Ermittlung läuft,Zeuge,,2,43319.02,0,13
AZ-2025-004733,Einbruchdiebstahl,2025-04-09,11:41,Innenstadt,50.043165,8.571466,Clarissa-Walter-Gasse,Mittel,Ermittlung läuft,Opfer,,3,41246.37,2,5
AZ-2024-004734,Raub,2024-08-29,16:20,Bornheim,50.028557,8.60434,Schülergasse,Niedrig,Ermittlung läuft,Anonym,,2,0.0,0,0
AZ-2023-004735,Betrug,2024-10-11,23:44,Nieder-Eschbach,50.073148,8.493287,Hans-Detlef-Austermühle-Platz,Dringend,Abgeschlossen,Anonym,2025-06-01,3,0.0,3,9
AZ-2023-004736,Erpressung,2024-03-25,03:01,Bornheim,50.035893,8.761451,Martina-Hellwig-Platz,Dringend,Ermittlung läuft,Notruf,,3,10702.59,2,15
AZ-2023-004737,Unterschlagung,2023-08-22,20:44,Bornheim,50.175169,8.722293,Junitzgasse,Mittel,Gerichtlich,Notruf,2024-04-25,4,12537.6,1,5
AZ-2024-004738,Raub,2024-05-31,16:01,Ostend,50.087376,8.676869,Netteallee,Niedrig,Abgeschlossen,Zeuge,2024-08-18,4,13886.51,2,1
AZ-2023-004739,Raub,2024-03-27,20:04,Sossenheim,50.159915,8.749005,Grafweg,Dringend,Gerichtlich,Opfer,2025-02-20,4,36322.81,5,13
AZ-2025-004740,Körperverletzung,2023-01-14,03:11,Nieder-Erlenbach,50.052854,8.478793,Mentzelplatz,Dringend,Ermittlung läuft,Zeuge,,3,16934.63,4,10
AZ-2023-004741,Urkundenfälschung,2024-08-30,09:57,Altstadt,50.11226,8.636214,Scholtzring,Dringend,Ermittlung läuft,Opfer,,1,28666.57,0,9
AZ-2024-004742,Diebstahl,2023-07-08,17:50,Bergen-Enkheim,50.132587,8.65487,Drubinweg,Hoch,Ermittlung läuft,Notruf,,2,0.0,4,15
AZ-2023-004743,Urkundenfälschung,2024-04-20,17:19,Fechenheim,50.045231,8.59213,Sölzerallee,Hoch,Ermittlung läuft,Opfer,,4,25190.33,5,11
AZ-2025-004744,Betrug,2023-09-20,07:32,Griesheim,50.152977,8.627239,Kallertplatz,Hoch,Ermittlung läuft,Patrouille,,4,11892.99,4,7
AZ-2023-004745,Hausfriedensbruch,2025-01-12,00:27,Nieder-Eschbach,50.18239,8.495588,Kargeallee,Dringend,Gerichtlich,Patrouille,2026-01-09,3,0.0,4,15
AZ-2023-004746,Urkundenfälschung,2023-09-28,22:49,Bockenheim,50.175896,8.790526,Wirthstr.,Mittel,Ermittlung läuft,Opfer,,4,412.27,1,4
AZ-2025-004747,Bedrohung,2023-10-10,16:32,Bockenheim,50.145541,8.732895,Spießgasse,Dringend,Gerichtlich,Zeuge,2024-08-23,1,6947.18,3,3
AZ-2025-004748,Bedrohung,2023-03-04,16:18,Bergen-Enkheim,50.019352,8.735528,Wiekstr.,Dringend,Ermittlung läuft,Notruf,,4,44688.06,1,12
AZ-2023-004749,Verkehrsdelikt,2024-01-28,21:40,Sachsenhausen-Nord,50.18135,8.711824,Bolnbachallee,Hoch,Abgeschlossen,Notruf,2024-05-19,2,25740.8,5,0
AZ-2023-004750,Bedrohung,2024-06-30,22:44,Ginnheim,50.123365,8.615994,Loosweg,Mittel,Ermittlung läuft,Anonym,,1,32452.11,3,2
AZ-2024-004751,Bedrohung,2023-06-19,16:03,Eschersheim,50.033713,8.627651,Walentina-Ring-Platz,Mittel,Abgeschlossen,Notruf,2024-03-27,3,24790.52,0,0
AZ-2023-004752,Unterschlagung,2024-05-29,03:58,Berkersheim,50.147271,8.543902,Henry-Mielcarek-Gasse,Dringend,Ermittlung läuft,Patrouille,,1,0.0,4,4
AZ-2025-004753,Sachbeschädigung,2025-10-02,15:41,Westend-Nord,50.185281,8.667027,Betty-Trub-Ring,Dringend,Ermittlung läuft,Patrouille,,1,21591.07,2,14
AZ-2025-004754,Diebstahl,2023-06-04,13:33,Westend-Nord,50.041585,8.685377,Pascale-Kensy-Ring,Niedrig,Abgeschlossen,Zeuge,2024-02-16,1,47999.42,2,0
AZ-2025-004755,Körperverletzung,2025-02-06,15:48,Rödelheim,50.107883,8.757526,Mälzerstr.,Dringend,Ermittlung läuft,Zeuge,,4,24178.31,4,0
AZ-2023-004756,Drogendelikt,2025-08-29,19:11,Nied,50.109664,8.538543,Waltraud-Pärtzelt-Platz,Mittel,Ermittlung läuft,Opfer,,1,37983.48,3,4
AZ-2023-004757,Körperverletzung,2023-04-13,22:54,Seckbach,50.179679,8.740423,Pergandeplatz,Hoch,Abgeschlossen,Anonym,2023-11-03,3,0.0,5,3
AZ-2024-004758,Beleidigung,2025-06-10,04:23,Bergen-Enkheim,50.079462,8.599896,Melanie-Stiffel-Platz,Dringend,Ermittlung läuft,Patrouille,,2,0.0,1,9
AZ-2023-004759,Drogendelikt,2023-04-28,18:53,Bergen-Enkheim,50.158763,8.518756,Hans-Ulrich-Wagner-Allee,Mittel,Gerichtlich,Patrouille,2023-08-15,3,0.0,1,0
AZ-2025-004760,Drogendelikt,2024-05-29,03:58,Nieder-Erlenbach,50.081699,8.573116,Putzstr.,Niedrig,Ermittlung läuft,Zeuge,,2,24516.86,1,12
AZ-2023-004761,Einbruchdiebstahl,2025-10-19,10:41,Schwanheim,50.148114,8.799944,Carin-Radisch-Weg,Hoch,Eingestellt,Notruf,2026-05-20,1,0.0,0,14
AZ-2023-004762,Betrug,2023-02-15,13:22,Nied,50.021746,8.612188,Luitgard-Reichmann-Ring,Mittel,Ermittlung läuft,Zeuge,,3,34044.5,1,1
AZ-2024-004763,Raub,2023-11-07,00:58,Fechenheim,50.19311,8.660144,Henny-Radisch-Platz,Niedrig,Abgeschlossen,Opfer,2024-05-15,3,0.0,2,8
AZ-2024-004764,Drogendelikt,2025-08-07,14:53,Nieder-Eschbach,50.05674,8.703607,Freudenbergergasse,Mittel,Abgeschlossen,Notruf,2025-11-08,4,0.0,0,8
AZ-2023-004765,Einbruchdiebstahl,2024-12-24,19:31,Praunheim,50.101746,8.708641,Evelyne-Schulz-Weg,Hoch,Abgeschlossen,Zeuge,2025-07-28,4,46204.01,4,5
AZ-2024-004766,Raub,2024-12-15,02:47,Bonames,50.182735,8.500487,Meryem-Weitzel-Allee,Mittel,Gerichtlich,Anonym,2025-11-28,2,27756.99,5,6
AZ-2024-004767,Hausfriedensbruch,2025-04-09,04:16,Nied,50.153974,8.559326,Ayse-Schmidt-Straße,Mittel,Abgeschlossen,Opfer,2025-04-21,2,39381.99,0,4
AZ-2024-004768,Hausfriedensbruch,2025-08-07,17:24,Nordend-Ost,50.136568,8.598376,Karl-Heinrich-Binner-Straße,Niedrig,Gerichtlich,Opfer,2025-11-02,3,1702.33,5,14
AZ-2025-004769,Diebstahl,2024-10-03,02:19,Westend-Nord,50.017845,8.767522,Krebsstr.,Dringend,Eingestellt,Notruf,2025-01-08,4,0.0,3,10
AZ-2024-004770,Körperverletzung,2023-12-25,21:15,Sindlingen,50.186174,8.776204,Mülichenstraße,Niedrig,Abgeschlossen,Patrouille,2024-11-24,3,14151.22,5,15
AZ-2024-004771,Computerbetrug,2024-01-26,16:55,Westend-Süd,50.015578,8.508458,Ernstweg,Mittel,Ermittlung läuft,Zeuge,,2,0.0,5,15
AZ-2024-004772,Urkundenfälschung,2025-05-16,23:26,Kalbach-Riedberg,50.141267,8.505266,Ackermanngasse,Dringend,Abgeschlossen,Patrouille,2025-12-02,3,0.0,4,6
AZ-2024-004773,Drogendelikt,2025-07-22,07:13,Dornbusch,50.159916,8.741853,Trommlerstr.,Niedrig,Ermittlung läuft,Opfer,,1,0.0,3,14
AZ-2024-004774,Körperverletzung,2024-01-26,20:23,Niederursel,50.119022,8.558509,Hänelweg,Mittel,Ermittlung läuft,Notruf,,3,41620.57,4,0
AZ-2024-004775,Betrug,2023-12-26,14:48,Gallus,50.125564,8.749717,Brian-Wende-Straße,Hoch,Ermittlung läuft,Zeuge,,2,0.0,4,14
AZ-2024-004776,Verkehrsdelikt,2025-01-03,10:19,Altstadt,50.104747,8.707562,Friedrich-Nerger-Platz,Hoch,Gerichtlich,Anonym,2025-08-02,4,0.0,0,4
AZ-2024-004777,Sachbeschädigung,2023-02-09,17:29,Ostend,50.064369,8.776238,Remo-Zimmer-Platz,Dringend,Ermittlung läuft,Zeuge,,1,0.0,4,6
AZ-2024-004778,Unterschlagung,2023-04-20,03:23,Bornheim,50.150444,8.693204,Kreinstr.,Niedrig,Ermittlung läuft,Zeuge,,3,1872.38,4,13
AZ-2024-004779,Urkundenfälschung,2024-01-30,17:42,Kalbach-Riedberg,50.123203,8.598143,Jacek-Killer-Gasse,Niedrig,Eingestellt,Anonym,2024-03-20,3,0.0,2,12
AZ-2025-004780,Sachbeschädigung,2023-03-01,23:23,Westend-Nord,50.059758,8.689337,Viviane-Hofmann-Platz,Hoch,Abgeschlossen,Notruf,2023-06-01,4,44412.17,2,6
AZ-2023-004781,Verkehrsdelikt,2024-04-20,06:20,Preungesheim,50.14087,8.508917,Ebertweg,Dringend,Ermittlung läuft,Opfer,,1,29121.65,1,14
AZ-2024-004782,Hausfriedensbruch,2025-02-17,19:49,Nieder-Eschbach,50.08923,8.625787,Harold-Martin-Platz,Dringend,Abgeschlossen,Opfer,2025-08-30,4,36419.65,4,11
AZ-2024-004783,Raub,2025-02-23,17:33,Höchst,50.073025,8.697684,Wesackring,Mittel,Eingestellt,Zeuge,2025-11-22,4,10916.11,5,9
AZ-2023-004784,Körperverletzung,2025-09-01,17:52,Nieder-Erlenbach,50.06341,8.7562,Fadime-Drubin-Weg,Niedrig,Ermittlung läuft,Patrouille,,1,25283.15,1,12
AZ-2025-004785,Sachbeschädigung,2024-09-15,03:47,Bonames,50.041355,8.762053,Pruschkegasse,Hoch,Ermittlung läuft,Anonym,,3,38590.16,4,0
AZ-2025-004786,Hausfriedensbruch,2024-04-02,11:08,Hausen,50.04615,8.791613,Heinrichweg,Mittel,Ermittlung läuft,Notruf,,4,811.57,5,14
AZ-2025-004787,Beleidigung,2023-03-15,12:09,Nied,50.015802,8.67494,Huhnallee,Mittel,Ermittlung läuft,Notruf,,1,0.0,5,1
AZ-2025-004788,Betrug,2024-10-29,13:44,Hausen,50.08273,8.659941,Aysel-Weimer-Weg,Mittel,Ermittlung läuft,Opfer,,2,34659.52,1,12
AZ-2023-004789,Körperverletzung,2024-11-27,21:16,Nied,50.029752,8.656598,Fliegnergasse,Niedrig,Abgeschlossen,Zeuge,2024-12-28,2,0.0,5,4
AZ-2025-004790,Beleidigung,2025-08-08,05:11,Ginnheim,50.058573,8.494056,Heydrichgasse,Niedrig,Ermittlung läuft,Anonym,,2,28434.6,5,14
AZ-2023-004791,Raub,2024-05-11,07:17,Fechenheim,50.124098,8.58204,Hermighausengasse,Hoch,Gerichtlich,Notruf,2024-05-26,2,0.0,1,12
AZ-2024-004792,Computerbetrug,2025-05-29,04:16,Unterliederbach,50.145945,8.796839,Loosstr.,Mittel,Ermittlung läuft,Anonym,,1,22421.33,1,12
AZ-2023-004793,Diebstahl,2025-05-16,06:13,Nieder-Erlenbach,50.127343,8.529202,Peggy-Tröst-Allee,Mittel,Abgeschlossen,Opfer,2026-04-09,4,0.0,5,13
AZ-2025-004794,Sachbeschädigung,2023-02-13,19:51,Sindlingen,50.050188,8.565749,Wernerring,Mittel,Gerichtlich,Notruf,2024-02-05,1,0.0,4,6
AZ-2024-004795,Raub,2024-02-18,17:05,Bergen-Enkheim,50.076795,8.679176,Annedore-Dobes-Gasse,Niedrig,Abgeschlossen,Patrouille,2024-07-05,2,0.0,4,10
AZ-2025-004796,Körperverletzung,2025-06-18,04:22,Sindlingen,50.157466,8.76404,Hendriksallee,Mittel,Ermittlung läuft,Opfer,,2,37987.34,3,0
AZ-2025-004797,Diebstahl,2023-02-03,07:06,Rödelheim,50.182208,8.574437,Tintzmannstraße,Niedrig,Ermittlung läuft,Patrouille,,2,0.0,2,7
AZ-2023-004798,Betrug,2024-01-23,22:08,Altstadt,50.079947,8.742139,Bohlanderweg,Niedrig,Eingestellt,Anonym,2024-09-02,3,26663.8,1,12
AZ-2023-004799,Drogendelikt,2024-09-05,10:38,Westend-Süd,50.059437,8.751371,Nora-Winkler-Ring,Dringend,Eingestellt,Anonym,2024-10-13,1,43962.15,2,13
AZ-2025-004800,Hausfriedensbruch,2023-03-22,12:40,Ostend,50.077421,8.493182,Hermannweg,Dringend,Eingestellt,Patrouille,2023-10-11,4,0.0,3,15
AZ-2024-004801,Betrug,2024-01-04,06:19,Zeilsheim,50.112099,8.773293,Lindnerweg,Dringend,Eingestellt,Patrouille,2024-08-20,2,19473.66,4,15
AZ-2023-004802,Bedrohung,2023-04-24,14:13,Kalbach-Riedberg,50.131418,8.513045,Klemmgasse,Mittel,Eingestellt,Zeuge,2023-10-01,4,30255.1,1,6
AZ-2025-004803,Beleidigung,2025-10-17,18:49,Bornheim,50.05899,8.706424,Edelbert-Trüb-Straße,Niedrig,Abgeschlossen,Patrouille,2026-05-02,4,1149.04,3,7
AZ-2023-004804,Raub,2025-01-04,05:25,Kalbach-Riedberg,50.078459,8.52988,Cosima-Oderwald-Platz,Mittel,Abgeschlossen,Zeuge,2025-07-28,2,449.87,0,8
AZ-2023-004805,Hausfriedensbruch,2025-06-09,20:59,Innenstadt,50.146989,8.507755,Stadelmannring,Hoch,Ermittlung läuft,Zeuge,,1,39828.29,5,15
AZ-2024-004806,Urkundenfälschung,2023-12-14,12:17,Sindlingen,50.095943,8.608994,Lidwina-Trommler-Straße,Mittel,Eingestellt,Zeuge,2024-03-03,3,46115.99,5,10
AZ-2024-004807,Urkundenfälschung,2024-06-22,02:23,Bockenheim,50.057295,8.634656,auch Schlauchinstr.,Dringend,Eingestellt,Patrouille,2024-09-17,2,27041.4,0,10
